club,last_name,first_name,position,base_salary,guaranteed_compensation
Real Salt Lake,Salcedo,Carlos,D,48500.0,48500.0
Vancouver Whitecaps,Salgado,Omar,F,100000.0,141868.67
San Jose Earthquakes,Salinas,Shea,M,130000.0,133333.33
New York Red Bulls,Sam,Lloyd,F,136500.0,136500.0
Vancouver Whitecaps,Sampson,Ethen,D,36504.0,36504.0
New England Revolution,Sanchez,Jossimar,D,36504.0,36504.0
Colorado Rapids,Sanchez,Vincente,F,210000.0,286666.67
Real Salt Lake,Sandoval,Devon,F,48500.0,48500.0
Sporting Kansas City,Sapong,CJ,F,95000.0,112000.0
Houston Dynamo,Sarkodie,Kofi,D,150000.0,195500.0
LA Galaxy,Sarvas,Marcelo,M,192500.0,192500.0
New York City FC,Saunders,Josh,GK,48504.0,48504.0
Columbus Crew,Schoenfeld,Aaron,F,48825.0,48825.0
San Jose Earthquakes,Schuler,Billy,F,48500.0,48500.0
Real Salt Lake,Schuler,Chris,D,145000.0,162000.0
Seattle Sounders FC,Scott,Zach,D,52500.0,52500.0
DC United,Seaton,Michael,F,48500.0,51500.0
Chicago Fire,Segares,Gonzalo,D,160000.0,173333.33
FC Dallas,Seitz,Chris,GK,105000.0,105000.0
New York Red Bulls,Sekagya,Ibrahim,D,190000.0,219000.0
New York Red Bulls,Sene,Saer,F,152145.0,163682.54
Colorado Rapids,Serna,Dillon,M,52500.0,65500.0
DC United,Shanosky,Conor,D,36500.0,36500.0
Houston Dynamo,Sherrod,Mark,F,48504.0,48504.0
Chicago Fire,Shipp,Harrison,F,70000.0,95000.0
New England Revolution,Shuttleworth,Robert,GK,90000.0,100000.0
DC United,Silva,Luis,M,99440.0,134440.0
Sporting Kansas City,Sinovic,Seth,M-D,125000.0,131750.0
Montreal Impact,Smith,Blake,M,51150.0,84900.0
New England Revolution,Smith,Donnie,M,36500.0,36500.0
New England Revolution,Soares,AJ,D,119180.0,159180.0
New England Revolution,Soffner,Luis,GK,36500.0,36500.0
Montreal Impact,Soriola,Gege,D,120000.0,120000.0
LA Galaxy,Sorto,Oscar,D,48825.0,50700.0
Chicago Fire,Soumare,Bakary,D,330000.0,370000.0
FC Dallas,Span,Brian,M,48500.0,48500.0
CHV,Spangenberg,Trevor,GK,36504.0,36504.0
Columbus Crew,Speas,Ben,F,65100.0,65100.0
San Jose Earthquakes,Stephenson,Khari,M,65004.0,68336.02
Real Salt Lake,Stertzer,John,M,36500.0,45875.0
Sporting Kansas City,Steuble,Martin,M,120000.0,120000.0
New York Red Bulls,Stevenson,Eric,M,36504.0,36504.0
San Jose Earthquakes,Stewart,Jordan,M-D,140000.0,140000.0
CHV,Sturgis,Nathan,D-M,114000.0,120333.33
Columbus Crew,Stuver,Brad,GK,48500.0,48500.0
New England Revolution,Sundly,Alec,M,36504.0,36504.0
Columbus Crew,Sweat,Ben,D,48500.0,48500.0
Houston Dynamo,Taylor,Jermaine,D,185000.0,194500.0
New England Revolution,Taylor,Tony,F,69996.0,79371.0
Columbus Crew,Tchani,Tony,M,150000.0,175000.0
Vancouver Whitecaps,Teibert,Russell,M,70000.0,75600.0
FC Dallas,Texeira,David,F,338000.0,338000.0
FC Dallas,Thomas,Hendry,M,180000.0,180000.0
San Jose Earthquakes,Thompson,Tommy,M,140000.0,145000.0
New England Revolution,Tierney,Chris,D-M,100000.0,103333.33
Montreal Impact,Tissot,Maxim,D,48500.0,48500.0
CHV,Toia,Donny,D,36500.0,36500.0
FC Dallas,Top,Jonathan,F,36500.0,36500.0
Vancouver Whitecaps,Tornaghi,Paolo,GK,72000.0,72000.0
CHV,Torres,Erick,F,152004.0,152004.0
Colorado Rapids,Torres,Gabriel,F,250000.0,262500.0
Seattle Sounders FC,Traore,Djimi,D,132000.0,132000.0
Columbus Crew,Trapp,Wil,M,125000.0,152000.0
Portland Timbers,Tshuma,Schillo,F,75000.0,113000.0
CHV,Tyrpak,Kristopher,F,36504.0,36504.0
FC Dallas,Ulloa,Victor,M,36504.0,36504.0
Portland Timbers,Urruti,Maximiliano,F,200000.04,200000.04
Philadelphia Union,Valdes,Carlos,D,294999.96,294999.96
Portland Timbers,Valeri,Diego,M,500000.0,500000.0
Colorado Rapids,Van de Casteele,Grant,D,48500.0,60000.0
Real Salt Lake,Velasquez,Sebastian,M,48825.0,48825.0
LA Galaxy,Venter,Kyle,D,48500.0,61000.0
Columbus Crew,Viana,Agustin,D-M,115000.0,141666.67
New York City FC,Villa,David,F,60000.0,60000.0
Portland Timbers,Villafana,Jorge,F,72765.0,74431.67
LA Galaxy,Villarreal,Joseph,M,48825.0,50700.0
Columbus Crew,Wahl,Tyson,D,85000.0,89666.67
LA Galaxy,Walker,Kenney,M,48825.0,48825.0
Columbus Crew,Walker,Matt,M,36500.0,36500.0
FC Dallas,Walker,Nick,D,36500.0,36500.0
Portland Timbers,Wallace,Rodney,M-D,150000.0,175000.0
Chicago Fire,Ward,Grant,F,48500.0,48500.0
Toronto FC,Warner,Collen,M-F,115500.0,143000.0
Vancouver Whitecaps,Waston,Kendall,D,199992.0,201242.0
Chicago Fire,Watson,Matt,M,71663.0,82664.99
FC Dallas,Watson,JeVaughn,M,110000.0,126875.0
New York City FC,Watson-Siriboe,Kwame,D,55000.0,56666.67
Colorado Rapids,Watts,Jared,M,36500.0,36500.0
Seattle Sounders FC,Weaver,Cam,F,48504.0,49004.0
Portland Timbers,Weber,Andrew,GK,48500.04,48500.04
Philadelphia Union,Wenger,Andrew,D/F,140000.0,242000.0
Philadelphia Union,Wheeler,Aaron,F,48825.0,48825.0
Philadelphia Union,White,Ethan,D,80000.0,80000.0
Toronto FC,Wiedeman,Andrew,F,60500.0,70500.0
Columbus Crew,Wiet,Matt,D,48500.0,48500.0
Columbus Crew,Williams,Josh,D,125000.0,125000.0
Philadelphia Union,Williams,Sheanon,F,125000.0,130500.0
DC United,Willis,Joe,GK,48825.0,48825.0
Real Salt Lake,Wingert,Chris,D,163590.0,170590.0
POOL,Withrow,Daniel,GK,36504.0,36504.0
San Jose Earthquakes,Wondolowski,Chris,M,600000.0,650000.0
New York Red Bulls,Wright-Phillips,Bradley,F,330000.0,372500.0
Colorado Rapids,Wynne,Marvell,D,200000.0,285000.0
Seattle Sounders FC,Yedlin,DeAndre,D,80000.0,92000.0
Portland Timbers,Zakuani,Steve,F,120000.0,120000.0
LA Galaxy,Zardes,Gyasi,F,125000.0,198000.0
CHV,Zavaleta,Eriq,F,75000.0,105600.0
Portland Timbers,Zemanski,Ben,M,80850.0,83350.0
FC Dallas,Zendejas,Alejandro,F,36504.0,53170.67
FC Dallas,Zimmerman,Walker,D,80000.0,160100.0
Sporting Kansas City,Zizzo,Sal,F,77000.0,91045.71
Sporting Kansas City,Zusi,Graham,F-M,600000.0,631388.89
